date,group,requested_ticker,requested_label,ticker,name,uid,figi,history_id_used,history_id_type,daily_last_price
2024-02-15,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,618.47
2024-02-16,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,617.39
2024-02-19,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,616.3
2024-02-20,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,615.84
2024-02-21,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,615.19
2024-02-22,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,615.42
2024-02-26,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,616.19
2024-02-27,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,615.33
2024-02-28,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,615.49
2024-02-29,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,614.86
2024-03-01,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,615.45
2024-03-04,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,613.51
2024-03-05,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,611.53
2024-03-06,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,609.31
2024-03-07,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,608.26
2024-03-11,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,608.51
2024-03-12,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,608.35
2024-03-13,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,607.07
2024-03-14,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,605.5
2024-03-15,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,602.32
2024-03-18,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,599.98
2024-03-19,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,600.09
2024-03-20,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,598.93
2024-03-21,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,598.37
2024-03-22,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,599.68
2024-03-25,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,599.49
2024-03-26,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,600.2
2024-03-27,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,600.95
2024-03-28,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,602.38
2024-03-29,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,601.18
2024-04-01,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,600.88
2024-04-02,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,599.41
2024-04-03,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,599.98
2024-04-04,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,597.96
2024-04-05,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,597.15
2024-04-08,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,597.14
2024-04-09,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,597.29
2024-04-10,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,597.38
2024-04-11,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,595.65
2024-04-12,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,596.38
2024-04-15,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,598.71
2024-04-16,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,597.21
2024-04-17,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,597.89
2024-04-18,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,598.88
2024-04-19,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,601.6
2024-04-22,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,602.04
2024-04-23,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,600.94
2024-04-24,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,601.1
2024-04-25,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,600.85
2024-04-26,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,598.26
2024-04-27,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,597.65
2024-04-29,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,598.41
2024-04-30,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,598.33
2024-05-02,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,597.11
2024-05-03,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,596.26
2024-05-06,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,596.1
2024-05-07,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,596.02
2024-05-08,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,596.22
2024-05-10,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,596.93
2024-05-13,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,594.37
2024-05-14,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,590.42
2024-05-15,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,589.93
2024-05-16,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,590.71
2024-05-17,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,590.2
2024-05-20,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,589.43
2024-05-21,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,587.65
2024-05-22,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,585.49
2024-05-23,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,582.91
2024-05-24,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,579.57
2024-05-27,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,576.21
2024-05-28,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,576.82
2024-05-29,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,576.14
2024-05-30,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,573.87
2024-05-31,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,570.78
2024-06-03,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,570.37
2024-06-04,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,576.76
2024-06-05,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,576.44
2024-06-06,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,578.08
2024-06-07,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,579.42
2024-06-10,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,574.89
2024-06-11,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,574.26
2024-06-13,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,572.73
2024-06-14,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,573.7
2024-06-17,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,569.55
2024-06-18,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,567.15
2024-06-19,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,564.51
2024-06-20,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,560.5
2024-06-21,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,562.21
2024-06-24,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,563.85
2024-06-25,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,568.16
2024-06-26,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,573.22
2024-06-27,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,569.26
2024-06-28,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,571.34
2024-07-01,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,569.94
2024-07-02,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,570.21
2024-07-03,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,571.59
2024-07-04,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,570.74
2024-07-05,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,566.82
2024-07-08,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,566.56
2024-07-09,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,566.45
2024-07-10,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,564.75
2024-07-11,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,564.07
2024-07-12,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,563.64
2024-07-15,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,560.53
2024-07-16,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,556.76
2024-07-17,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,554.05
2024-07-18,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,556.95
2024-07-19,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,562.15
2024-07-22,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,564.57
2024-07-23,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,562.74
2024-07-24,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,562.5
2024-07-25,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,564.13
2024-07-26,bonds,RGBITR,MOEX Government Bond Total Return Index,RGBITR,RGBITR,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,BBG000V0SJT1,8324e2c7-10a5-4f62-aa36-9c5c8a9bb062,uid,558.83
